GEOID,exc_jobs,exc_hospitals,exc_groceries,exc_schools,composite_deficit,disadvantage_z,posterior_mean_jobs,composite_rank
06073011100,0.0,0.0,1.0,0.0,0.25,-0.0556132765123359,5855.2083553257635,293
06073013420,0.0,0.0,1.0,0.0,0.25,-0.1537957845856626,6880.247104090004,294
06073013418,0.0,0.0,1.0,0.0,0.25,0.3245680449637392,9654.594729900055,295
06073013417,0.0,0.0,1.0,0.0,0.25,-0.6186156911987125,6512.765440690827,296
06073013416,0.0,0.0,1.0,0.0,0.25,-0.5571530847711564,4734.012957871396,297
06073013322,0.0,0.0,1.0,0.0,0.25,-0.9743829013259124,7649.109031164397,298
06073012600,0.0,0.0,0.0,1.0,0.25,0.475317189961545,12938.833895428954,299
06073013317,0.0,0.0,1.0,0.0,0.25,-0.4757439915294281,4470.527928745155,300
06073013421,0.0,0.0,1.0,0.0,0.25,-0.4668753284260155,7898.004818896263,301
06073010111,0.0,1.0,0.0,0.0,0.25,0.6414534088844978,9096.561881953503,302
06073010110,0.0,1.0,0.0,0.0,0.25,0.863940947096081,4151.533276951015,303
06073010800,0.0,0.0,1.0,0.0,0.25,-0.331364850442566,5837.167497804586,304
06073010112,0.0,1.0,0.0,0.0,0.25,1.1293577081466502,4053.3460078943262,305
06073010900,0.0,0.0,1.0,0.0,0.25,-0.933653095564708,5478.434998110237,306
06073020309,0.0,0.0,0.0,1.0,0.25,-0.1870886111861243,10681.897521141487,307
06073020310,0.0,0.0,0.0,1.0,0.25,-0.3255742466594777,5374.202209382369,308
06073020313,0.0,0.0,0.0,1.0,0.25,1.0942491755992714,31452.433676690423,309
06073010104,0.00171875,0.0,0.0,0.0,0.0004296875,-0.1286864361683089,1740.7965767135279,310
06073017009,0.00028125,0.0,0.0,0.0,7.03125e-05,-0.3039780824040523,2386.1523021682087,311
06073019701,0.000125,0.0,0.0,0.0,3.125e-05,0.0497752546767696,6495.142887166215,312
06073017403,3.125e-05,0.0,0.0,0.0,7.8125e-06,-0.622134613591613,3603.494327052514,313
06073020305,0.0,0.0,0.0,0.0,0.0,0.1876514849977034,6172.487523127585,314
06073020214,0.0,0.0,0.0,0.0,0.0,2.2219274764399106,42479.03510589363,315
06073020213,0.0,0.0,0.0,0.0,0.0,1.6031837121691843,21869.215647743422,316
06073022000,0.0,0.0,0.0,0.0,0.0,0.5591400495034883,12198.405060384925,317
06073021402,0.0,0.0,0.0,0.0,0.0,0.3665031465599463,18280.03773416612,318
06073020705,0.0,0.0,0.0,0.0,0.0,-0.2889915537959109,7370.896398112068,319
06073000901,0.0,0.0,0.0,0.0,0.0,0.8345135870419281,40818.62069191856,320
06073020211,0.0,0.0,0.0,0.0,0.0,1.0811583902166892,20499.973090159307,321
06073001900,0.0,0.0,0.0,0.0,0.0,0.2187203433494853,11181.858293630003,322
06073001100,0.0,0.0,0.0,0.0,0.0,-0.033978567454201,16525.20504175503,323
06073001802,0.0,0.0,0.0,0.0,0.0,1.0016459679474792,15342.225659572456,324
06073001801,0.0,0.0,0.0,0.0,0.0,0.2176551820568857,14546.8012051537,325
06073001700,0.0,0.0,0.0,0.0,0.0,0.2794211549133719,20039.018636267177,326
06073001600,0.0,0.0,0.0,0.0,0.0,1.298098315611432,21865.50685675237,327
06073001500,0.0,0.0,0.0,0.0,0.0,-0.1709108001730435,22796.446999034248,328
06073020210,0.0,0.0,0.0,0.0,0.0,0.5896597079413596,13018.098896083722,329
06073020209,0.0,0.0,0.0,0.0,0.0,1.1813643477650295,14522.839427243884,330
06073020208,0.0,0.0,0.0,0.0,0.0,-0.1000352477385777,14727.386960763408,331
06073020207,0.0,0.0,0.0,0.0,0.0,1.4863848751941362,13966.45672012365,332
06073020206,0.0,0.0,0.0,0.0,0.0,0.3746779877334991,20469.11774789267,333
06073020202,0.0,0.0,0.0,0.0,0.0,1.212977316888497,21914.28473932311,334
06073020109,0.0,0.0,0.0,0.0,0.0,0.0858213428513369,14294.801988746083,335
06073020108,0.0,0.0,0.0,0.0,0.0,0.6665715608997971,23871.608253841405,336
06073020107,0.0,0.0,0.0,0.0,0.0,0.3745765726908069,11677.796135395929,337
06073020602,0.0,0.0,0.0,0.0,0.0,0.9552689950090524,21561.593068456204,338
06073012200,0.0,0.0,0.0,0.0,0.0,0.5562854105649757,7848.525317676166,339
06073012102,0.0,0.0,0.0,0.0,0.0,0.8568527050276109,14025.846136096914,340
06073012101,0.0,0.0,0.0,0.0,0.0,0.3201962119980954,15164.045094226729,341
06073012003,0.0,0.0,0.0,0.0,0.0,0.0282807418794155,12063.139636357846,342
06073012002,0.0,0.0,0.0,0.0,0.0,2.178628191165715,13247.745872085223,343
06073011902,0.0,0.0,0.0,0.0,0.0,0.6966612055523481,13583.534847151572,344
06073011802,0.0,0.0,0.0,0.0,0.0,0.7701920656149083,16638.369768301716,345
06073011801,0.0,0.0,0.0,0.0,0.0,1.06499459160533,25560.953760923116,346
06073011700,0.0,0.0,0.0,0.0,0.0,1.1786312910930334,24343.565826386777,347
06073011602,0.0,0.0,0.0,0.0,0.0,0.82144158401477,24253.865717107987,348
06073011601,0.0,0.0,0.0,0.0,0.0,0.740991996317018,24919.15738350039,349
06073013302,0.0,0.0,0.0,0.0,0.0,-0.1718510710794364,11027.984394710349,350
06073013301,0.0,0.0,0.0,0.0,0.0,0.0302299952995572,11864.303329687957,351
06073013206,0.0,0.0,0.0,0.0,0.0,1.3078145143875972,17336.244021700066,352
06073013205,0.0,0.0,0.0,0.0,0.0,0.494976978672007,12870.8357365391,353
06073013204,0.0,0.0,0.0,0.0,0.0,0.4963454576806509,14537.124630802462,354
06073010502,0.0,0.0,0.0,0.0,0.0,0.849586431717221,4318.592698160044,355
06073010501,0.0,0.0,0.0,0.0,0.0,-0.1252479150110548,3804.7989865543414,356
06073010402,0.0,0.0,0.0,0.0,0.0,1.011063454087669,4921.798969759659,357
06073010401,0.0,0.0,0.0,0.0,0.0,0.1932213819686732,5080.512137979188,358
06073010300,0.0,0.0,0.0,0.0,0.0,0.9285440407741652,4593.732783225757,359
06073010202,0.0,0.0,0.0,0.0,0.0,0.0370609090444649,3809.4905581439416,360
06073012402,0.0,0.0,0.0,0.0,0.0,0.6499977356884921,19602.445397205847,361
06073012401,0.0,0.0,0.0,0.0,0.0,0.183100792657309,17662.737304112376,362
06073012304,0.0,0.0,0.0,0.0,0.0,0.4035546868615536,18008.27338573023,363
06073012303,0.0,0.0,0.0,0.0,0.0,0.713832338095772,13924.58838348276,364
06073012302,0.0,0.0,0.0,0.0,0.0,1.712331055532892,20286.348765077277,365
06073013203,0.0,0.0,0.0,0.0,0.0,1.244196682357928,19136.07613536221,366
06073013104,0.0,0.0,0.0,0.0,0.0,0.5831582027549915,24341.11911514056,367
06073013103,0.0,0.0,0.0,0.0,0.0,0.5883439119045519,22199.46533302083,368
06073013102,0.0,0.0,0.0,0.0,0.0,0.4924112008364218,20210.284508969944,369
06073013000,0.0,0.0,0.0,0.0,0.0,0.6867730795167798,25409.87237185338,370
06073012900,0.0,0.0,0.0,0.0,0.0,-0.24004026942706,20467.927942468406,371
06073012800,0.0,0.0,0.0,0.0,0.0,0.3600706178165711,20090.96737573861,372
06073012700,0.0,0.0,0.0,0.0,0.0,1.0294136680334882,27700.61611699861,373
06073012502,0.0,0.0,0.0,0.0,0.0,0.7084391150634978,9038.805797784906,374
06073012501,0.0,0.0,0.0,0.0,0.0,1.9711206320553287,25582.916132422644,375
06073013324,0.0,0.0,0.0,0.0,0.0,-0.6604257501911861,5493.32301849184,376
06073013323,0.0,0.0,0.0,0.0,0.0,-0.8123337134235878,5686.062244372099,377
06073013318,0.0,0.0,0.0,0.0,0.0,-0.6942509557251677,7980.614772795781,378
06073013316,0.0,0.0,0.0,0.0,0.0,-0.4526389172723733,10425.570326510358,379
06073013315,0.0,0.0,0.0,0.0,0.0,-0.4184011017697265,8145.044932807272,380
06073013312,0.0,0.0,0.0,0.0,0.0,0.4408384422328084,6482.067919729268,381
06073013309,0.0,0.0,0.0,0.0,0.0,-0.5858356997721289,10335.788245125574,382
06073013308,0.0,0.0,0.0,0.0,0.0,0.0786802280575917,5957.538202019764,383
06073013306,0.0,0.0,0.0,0.0,0.0,0.3267956364116827,4428.595359101651,384
06073013303,0.0,0.0,0.0,0.0,0.0,0.2404211160702324,10962.495069133098,385
06073005201,0.0,0.0,0.0,0.0,0.0,1.1855968353353543,83241.464930948,386
06073005103,0.0,0.0,0.0,0.0,0.0,3.358170441189166,63514.29734015638,387
06073005102,0.0,0.0,0.0,0.0,0.0,2.233357669408602,81851.52500137361,388
06073005101,0.0,0.0,0.0,0.0,0.0,1.977559719051885,76119.54706555707,389
06073005000,0.0,0.0,0.0,0.0,0.0,2.074624781102489,56748.8186289002,390
06073004900,0.0,0.0,0.0,0.0,0.0,1.834358202692828,40504.84167104544,391
06073004800,0.0,0.0,0.0,0.0,0.0,1.4562924847475731,69230.42500624154,392
06073004700,0.0,0.0,0.0,0.0,0.0,0.8102122270275013,74144.36346601672,393
06073004600,0.0,0.0,0.0,0.0,0.0,1.2945161415991076,82165.015113365,394
06073004501,0.0,0.0,0.0,0.0,0.0,0.9296086487306192,79391.17688675341,395
06073004400,0.0,0.0,0.0,0.0,0.0,0.0991795172687325,34083.44740174439,396
06073004300,0.0,0.0,0.0,0.0,0.0,0.0215316524009573,16697.310366135618,397
06073013409,0.0,0.0,0.0,0.0,0.0,-0.2661536372552042,11615.943976009305,398
06073013401,0.0,0.0,0.0,0.0,0.0,-0.4050124068662324,12941.891916670751,399
06073013327,0.0,0.0,0.0,0.0,0.0,-0.1551772953072747,7248.028508693771,400
06073013601,0.0,0.0,0.0,0.0,0.0,0.1080756399289191,3359.1907839834007,401
06073013505,0.0,0.0,0.0,0.0,0.0,0.1072896174262101,4229.842100868487,402
06073009603,0.0,0.0,0.0,0.0,0.0,0.8425620433808115,41528.374010767024,403
06073010107,0.0,0.0,0.0,0.0,0.0,-0.1022537305925205,9494.522314574871,404
06073010103,0.0,0.0,0.0,0.0,0.0,1.2548984739588442,3802.2519236962253,405
06073010013,0.0,0.0,0.0,0.0,0.0,0.5459329137142824,7205.599594509025,406
06073010011,0.0,0.0,0.0,0.0,0.0,-0.2230097134999073,8049.636383474572,407
06073010010,0.0,0.0,0.0,0.0,0.0,0.789888497901342,8448.96814445994,408
06073010009,0.0,0.0,0.0,0.0,0.0,0.4027390851103118,4155.758044675998,409
06073005302,0.0,0.0,0.0,0.0,0.0,0.8531465466292896,84920.95339621551,410
06073005301,0.0,0.0,0.0,0.0,0.0,2.7564022945738373,88757.31537145027,411
06073005202,0.0,0.0,0.0,0.0,0.0,3.52175972061918,84137.50624968714,412
06073009301,0.0,0.0,0.0,0.0,0.0,-0.0560020080012613,6102.7386965754595,413
06073009201,0.0,0.0,0.0,0.0,0.0,0.2523258454382785,27760.065262869834,414
06073010003,0.0,0.0,0.0,0.0,0.0,0.2111664434719952,3825.738883531709,415
06073010001,0.0,0.0,0.0,0.0,0.0,-0.0309601657222379,14707.97163460244,416
06073009804,0.0,0.0,0.0,0.0,0.0,-0.4697618175258455,4107.570083586736,417
06073009802,0.0,0.0,0.0,0.0,0.0,0.1194425578956844,16758.106831671685,418
06073009801,0.0,0.0,0.0,0.0,0.0,-0.3321784066576881,8961.84936888082,419
06073009703,0.0,0.0,0.0,0.0,0.0,-0.4328808823353495,8960.652563205276,420
06073009604,0.0,0.0,0.0,0.0,0.0,0.0590164564688962,12373.971666555457,421
06073013504,0.0,0.0,0.0,0.0,0.0,-0.6377479297244611,2427.592104376,422
06073013503,0.0,0.0,0.0,0.0,0.0,0.1213423618252318,3721.259730671789,423
06073014701,0.0,0.0,0.0,0.0,0.0,0.224066236665076,23709.398699272144,424
06073014602,0.0,0.0,0.0,0.0,0.0,-0.4852283546574503,13928.693415395504,425
06073014601,0.0,0.0,0.0,0.0,0.0,1.4322255009495288,19736.731834647602,426
06073014500,0.0,0.0,0.0,0.0,0.0,0.2804126477842178,17817.108045412322,427
06073015403,0.0,0.0,0.0,0.0,0.0,-0.7109211394782168,3066.4283063695043,428
06073015302,0.0,0.0,0.0,0.0,0.0,-0.3057462192411356,6656.5907259648,429
06073015301,0.0,0.0,0.0,0.0,0.0,1.2622323184885635,15588.62569880392,430
06073015100,0.0,0.0,0.0,0.0,0.0,-0.1611374187288977,13623.948396124333,431
06073015002,0.0,0.0,0.0,0.0,0.0,1.3737802554344858,19655.200415221527,432
06073015001,0.0,0.0,0.0,0.0,0.0,0.991760484790771,17494.91415655789,433
06073014902,0.0,0.0,0.0,0.0,0.0,0.6153118105030085,23217.915425363033,434
06073014901,0.0,0.0,0.0,0.0,0.0,0.5513445724253406,21743.837453996617,435
06073014806,0.0,0.0,0.0,0.0,0.0,1.7031426278504078,18970.643607032758,436
06073014805,0.0,0.0,0.0,0.0,0.0,0.373656241556191,12836.451620229454,437
06073014804,0.0,0.0,0.0,0.0,0.0,0.1545046256592221,24073.21428284568,438
06073014803,0.0,0.0,0.0,0.0,0.0,0.836729538977782,22933.124125490194,439
06073014702,0.0,0.0,0.0,0.0,0.0,-0.2344955751996298,19608.831773653743,440
06073016100,0.0,0.0,0.0,0.0,0.0,-0.2209396495088069,23356.747491714887,441
06073016000,0.0,0.0,0.0,0.0,0.0,0.6025788828899947,18292.737339953244,442
06073015902,0.0,0.0,0.0,0.0,0.0,1.5623835838708733,29277.691152586012,443
06073015901,0.0,0.0,0.0,0.0,0.0,1.601722001496528,31565.503363914137,444
06073015802,0.0,0.0,0.0,0.0,0.0,1.3147286951038497,33752.092098833404,445
06073015801,0.0,0.0,0.0,0.0,0.0,1.5315309128036578,33466.11627911299,446
06073015706,0.0,0.0,0.0,0.0,0.0,2.0441625413794973,16393.240223617093,447
06073015705,0.0,0.0,0.0,0.0,0.0,0.8167291168562051,16417.795420824234,448
06073015704,0.0,0.0,0.0,0.0,0.0,1.2602012941591825,16384.822994300295,449
06073015701,0.0,0.0,0.0,0.0,0.0,1.8921617128475516,17763.94612050575,450
06073015601,0.0,0.0,0.0,0.0,0.0,0.7630058195122041,14666.48377889078,451
06073015407,0.0,0.0,0.0,0.0,0.0,1.7308304317743184,15036.700728688424,452
06073016613,0.0,0.0,0.0,0.0,0.0,-0.4441754897742713,6650.989222256765,453
06073016610,0.0,0.0,0.0,0.0,0.0,0.3188217599351985,11079.566434014529,454
06073016504,0.0,0.0,0.0,0.0,0.0,1.3668193187074669,31212.34225741674,455
06073016502,0.0,0.0,0.0,0.0,0.0,0.9799097763752442,25416.35979029993,456
06073016404,0.0,0.0,0.0,0.0,0.0,1.7826186882910848,12011.38742114158,457
06073016401,0.0,0.0,0.0,0.0,0.0,0.0007711493713854,9454.130475162086,458
06073016302,0.0,0.0,0.0,0.0,0.0,1.2748493159196144,33461.749221610735,459
06073016301,0.0,0.0,0.0,0.0,0.0,1.4699946024291126,31920.876667944918,460
06073016202,0.0,0.0,0.0,0.0,0.0,0.9693094942072786,30099.77774022219,461
06073016201,0.0,0.0,0.0,0.0,0.0,-0.3382445316645566,19071.94007609633,462
06073004102,0.0,0.0,0.0,0.0,0.0,1.7116450178903018,76784.29276022321,463
06073004101,0.0,0.0,0.0,0.0,0.0,0.6050802815968904,29772.357800842823,464
06073004000,0.0,0.0,0.0,0.0,0.0,1.074798819333862,28939.86896463853,465
06073009101,0.0,0.0,0.0,0.0,0.0,-0.1977458650938143,8463.659286107064,466
06073009000,0.0,0.0,0.0,0.0,0.0,-0.2035795602023665,32019.094140886664,467
06073008902,0.0,0.0,0.0,0.0,0.0,0.3091638675898656,29425.530448397785,468
06073008901,0.0,0.0,0.0,0.0,0.0,0.1012666245608461,34960.00417520835,469
06073008800,0.0,0.0,0.0,0.0,0.0,1.1178006778141911,36789.85589587462,470
06073008702,0.0,0.0,0.0,0.0,0.0,0.389135131147795,27715.10601426306,471
06073008701,0.0,0.0,0.0,0.0,0.0,0.2742169094659764,25601.055160689437,472
06073008600,0.0,0.0,0.0,0.0,0.0,0.5936147779837492,29584.24486648617,473
06073008513,0.0,0.0,0.0,0.0,0.0,-0.4722026212566872,8419.092961057851,474
06073008512,0.0,0.0,0.0,0.0,0.0,0.0590616454551912,8248.236751848295,475
06073009509,0.0,0.0,0.0,0.0,0.0,-0.0386954775499185,12641.688042205695,476
06073009502,0.0,0.0,0.0,0.0,0.0,-0.6376067458361325,105711.03656542544,477
06073009308,0.0,0.0,0.0,0.0,0.0,0.4535164579451375,61451.13145114742,478
06073003902,0.0,0.0,0.0,0.0,0.0,1.4206989089240425,27231.593643145683,479
06073003901,0.0,0.0,0.0,0.0,0.0,0.8280625140462075,27711.628300936234,480
06073003603,0.0,0.0,0.0,0.0,0.0,1.039540822744861,25644.929899878956,481
06073003602,0.0,0.0,0.0,0.0,0.0,0.8138740331048471,17724.697919376347,482
06073003601,0.0,0.0,0.0,0.0,0.0,0.6566393435724763,14964.690370487411,483
06073003502,0.0,0.0,0.0,0.0,0.0,1.4342206096128345,16207.442183204634,484
06073003501,0.0,0.0,0.0,0.0,0.0,1.289466933730865,15207.746862801425,485
06073003404,0.0,0.0,0.0,0.0,0.0,0.1223923833474593,11877.154283334352,486
06073003403,0.0,0.0,0.0,0.0,0.0,0.72117827971255,14816.211824096768,487
06073003401,0.0,0.0,0.0,0.0,0.0,0.5528386952359389,14274.817445861814,488
06073003305,0.0,0.0,0.0,0.0,0.0,1.2713105939310665,15860.627144546175,489
06073003304,0.0,0.0,0.0,0.0,0.0,1.5026260402528155,13352.799180105792,490
06073016617,0.0,0.0,0.0,0.0,0.0,1.6332731151919184,13872.240503197907,491
06073016615,0.0,0.0,0.0,0.0,0.0,-0.3309247795888757,10820.296273202937,492
06073016614,0.0,0.0,0.0,0.0,0.0,0.2145126677635442,13833.251753554285,493
06073017022,0.0,0.0,0.0,0.0,0.0,-0.3744746091479123,15715.450038566953,494
06073017014,0.0,0.0,0.0,0.0,0.0,1.0840638107956064,6452.732992291612,495
06073017051,0.0,0.0,0.0,0.0,0.0,-0.4835676728529923,19029.016517796168,496
06073017050,0.0,0.0,0.0,0.0,0.0,0.1427511921001069,15573.548141820345,497
06073008505,0.0,0.0,0.0,0.0,0.0,0.2357790350794334,5739.017584659939,498
06073008504,0.0,0.0,0.0,0.0,0.0,0.0127432111658382,8812.490443914989,499
06073008503,0.0,0.0,0.0,0.0,0.0,0.1060913843037857,10194.609549774817,500
06073008502,0.0,0.0,0.0,0.0,0.0,0.4853274288370821,9901.400226233847,501
06073008381,0.0,0.0,0.0,0.0,0.0,-0.7981364751687264,6257.697606992831,502
06073008380,0.0,0.0,0.0,0.0,0.0,0.1308225561743007,6124.0164902002525,503
06073008379,0.0,0.0,0.0,0.0,0.0,2.986305793867295,54819.41983897858,504
06073008378,0.0,0.0,0.0,0.0,0.0,2.261279041390285,54227.309576636224,505
06073008377,0.0,0.0,0.0,0.0,0.0,1.943880457995796,54374.05451549844,506
06073008376,0.0,0.0,0.0,0.0,0.0,-0.0394404138721962,52847.562165054274,507
06073009109,0.0,0.0,0.0,0.0,0.0,-1.0832663218833178,26592.311716145436,508
06073009108,0.0,0.0,0.0,0.0,0.0,-0.0617485322005741,26578.917371156593,509
06073009107,0.0,0.0,0.0,0.0,0.0,1.1785704906576246,33788.03240497186,510
06073009103,0.0,0.0,0.0,0.0,0.0,-0.4955585884944617,9366.992550492905,511
06073009102,0.0,0.0,0.0,0.0,0.0,0.8873376797707971,7010.573377050236,512
06073017041,0.0,0.0,0.0,0.0,0.0,-0.6791658258692354,4304.4304375101065,513
06073017040,0.0,0.0,0.0,0.0,0.0,-0.5695964393914469,8824.901270053575,514
06073003303,0.0,0.0,0.0,0.0,0.0,0.8631952857189115,15480.548067958014,515
06073003301,0.0,0.0,0.0,0.0,0.0,0.9562297820643292,14436.90747487854,516
06073008370,0.0,0.0,0.0,0.0,0.0,-0.6241536205698922,21485.889996512447,517
06073008369,0.0,0.0,0.0,0.0,0.0,-0.782383902018227,22571.26334240346,518
06073008364,0.0,0.0,0.0,0.0,0.0,1.3270345258862368,23541.977928260676,519
06073008363,0.0,0.0,0.0,0.0,0.0,2.2818062101018586,54896.08703132376,520
06073008361,0.0,0.0,0.0,0.0,0.0,1.08729969140253,53264.98701188015,521
06073008511,0.0,0.0,0.0,0.0,0.0,-0.2077993089233007,104728.18111255344,522
06073008510,0.0,0.0,0.0,0.0,0.0,0.7784691002600647,27330.404107800827,523
06073008509,0.0,0.0,0.0,0.0,0.0,0.0854286491259365,8740.919563936715,524
06073008507,0.0,0.0,0.0,0.0,0.0,0.2749494701560339,7906.168492962859,525
06073008506,0.0,0.0,0.0,0.0,0.0,0.0296292934439967,7634.45490723354,526
06073003202,0.0,0.0,0.0,0.0,0.0,-0.1431136844210574,8195.819298157836,527
06073003201,0.0,0.0,0.0,0.0,0.0,0.1348171193599339,6526.492987247611,528
06073003113,0.0,0.0,0.0,0.0,0.0,-0.1983518103279833,8173.9567850280955,529
06073003112,0.0,0.0,0.0,0.0,0.0,-0.1590740827992392,6599.767199703562,530
06073008357,0.0,0.0,0.0,0.0,0.0,0.4072306796024695,12772.488418507652,531
06073008356,0.0,0.0,0.0,0.0,0.0,-0.1642199785815238,7778.595020592259,532
06073008355,0.0,0.0,0.0,0.0,0.0,-0.5590084172171331,12474.368231006873,533
06073008353,0.0,0.0,0.0,0.0,0.0,-0.3993639846960017,5382.252514205019,534
06073008352,0.0,0.0,0.0,0.0,0.0,-0.3534728209300631,7623.408738936635,535
06073008351,0.0,0.0,0.0,0.0,0.0,-0.5387801888990307,60822.77082649461,536
06073008349,0.0,0.0,0.0,0.0,0.0,-0.0965170656384237,7526.655604153913,537
06073008348,0.0,0.0,0.0,0.0,0.0,-0.4095475490213343,5004.380434709756,538
06073008347,0.0,0.0,0.0,0.0,0.0,-0.604165307200443,3305.076009676503,539
06073008343,0.0,0.0,0.0,0.0,0.0,1.286228281871524,58100.20289562261,540
06073008375,0.0,0.0,0.0,0.0,0.0,0.9278717704465692,21463.121701608823,541
06073017056,0.0,0.0,0.0,0.0,0.0,0.078609783690801,18194.545686508947,542
06073017055,0.0,0.0,0.0,0.0,0.0,-0.8229135681494771,18617.758495107864,543
06073017303,0.0,0.0,0.0,0.0,0.0,-0.3710328829870737,12491.788116677162,544
06073017202,0.0,0.0,0.0,0.0,0.0,-0.9640627150143716,8745.827334652335,545
06073017201,0.0,0.0,0.0,0.0,0.0,-0.9669826816854868,6057.319611762067,546
06073017108,0.0,0.0,0.0,0.0,0.0,-0.545293116709581,7815.673965916652,547
06073017107,0.0,0.0,0.0,0.0,0.0,-1.0272033705482837,7384.0643983307655,548
06073017104,0.0,0.0,0.0,0.0,0.0,-0.2871714216699007,6480.839891411406,549
06073017702,0.0,0.0,0.0,0.0,0.0,-0.5073923152165641,20585.57354354483,550
06073017606,0.0,0.0,0.0,0.0,0.0,0.0306516646163866,27862.908772890365,551
06073017605,0.0,0.0,0.0,0.0,0.0,-0.0078204351425452,16111.72125188374,552
06073017603,0.0,0.0,0.0,0.0,0.0,-0.9714649996958736,12172.158270731745,553
06073017502,0.0,0.0,0.0,0.0,0.0,-0.1825410983925448,18682.219952196458,554
06073017501,0.0,0.0,0.0,0.0,0.0,-0.2856280812116785,29202.765722937373,555
06073017408,0.0,0.0,0.0,0.0,0.0,-0.2997808200299446,14808.744480003259,556
06073017407,0.0,0.0,0.0,0.0,0.0,-0.9600374777900084,14173.921703154354,557
06073017406,0.0,0.0,0.0,0.0,0.0,-0.2961116315113577,5309.199425272014,558
06073017405,0.0,0.0,0.0,0.0,0.0,0.6387992037561676,11814.468538459269,559
06073000902,0.0,0.0,0.0,0.0,0.0,1.495564112036653,42896.38741566099,560
06073017307,0.0,0.0,0.0,0.0,0.0,-0.0482729632768045,17030.77082273313,561
06073018400,0.0,0.0,0.0,0.0,0.0,1.532562634656695,18184.17722431847,562
06073018302,0.0,0.0,0.0,0.0,0.0,0.5259934620859369,21045.960692359586,563
06073008331,0.0,0.0,0.0,0.0,0.0,-1.1963808879607642,15933.719744240501,564
06073008330,0.0,0.0,0.0,0.0,0.0,-0.6308629740632714,17130.035953020113,565
06073008327,0.0,0.0,0.0,0.0,0.0,-0.8399619892647144,16142.436725172935,566
06073008324,0.0,0.0,0.0,0.0,0.0,-0.9172053514699048,14956.293366006277,567
06073008311,0.0,0.0,0.0,0.0,0.0,-1.3997580933262377,7919.977591240584,568
06073008307,0.0,0.0,0.0,0.0,0.0,0.0008927207087381,26649.506126527744,569
06073008305,0.0,0.0,0.0,0.0,0.0,0.313179794634533,59705.58513722046,570
06073008303,0.0,0.0,0.0,0.0,0.0,-1.0410175036061953,7903.563431803421,571
06073008359,0.0,0.0,0.0,0.0,0.0,0.3512144403369293,21470.79515417483,572
06073008358,0.0,0.0,0.0,0.0,0.0,0.1205197741294094,12546.04061776427,573
06073018301,0.0,0.0,0.0,0.0,0.0,0.1843407028901118,17437.064039239754,574
06073018202,0.0,0.0,0.0,0.0,0.0,0.3627611114252775,25728.233529564935,575
06073018201,0.0,0.0,0.0,0.0,0.0,0.6591367935212527,27382.79428451953,576
06073018102,0.0,0.0,0.0,0.0,0.0,0.0305159945774371,28754.56215121931,577
06073018101,0.0,0.0,0.0,0.0,0.0,-0.1750219104428535,21843.022663088734,578
06073018000,0.0,0.0,0.0,0.0,0.0,0.0154442174575054,19987.65988490062,579
06073017902,0.0,0.0,0.0,0.0,0.0,0.7213306695116355,16941.36685726227,580
06073017901,0.0,0.0,0.0,0.0,0.0,0.7660309608436849,24258.321139954565,581
06073017813,0.0,0.0,0.0,0.0,0.0,-0.172031602745962,11906.204687465697,582
06073017810,0.0,0.0,0.0,0.0,0.0,-0.5686949580129502,16894.052583622182,583
06073017809,0.0,0.0,0.0,0.0,0.0,-0.3701844853837617,22360.152812310356,584
06073017801,0.0,0.0,0.0,0.0,0.0,0.1150220623094308,33235.42653131221,585
06073018522,0.0,0.0,0.0,0.0,0.0,-0.4218228219951145,12322.201737382748,586
06073018519,0.0,0.0,0.0,0.0,0.0,0.0156224971930859,22308.564605546806,587
06073018518,0.0,0.0,0.0,0.0,0.0,-0.0812798379368177,12778.093020912624,588
06073018517,0.0,0.0,0.0,0.0,0.0,0.0377220139944597,20689.23579157717,589
06073018504,0.0,0.0,0.0,0.0,0.0,-0.1258270884614099,19072.586931343994,590
06073003111,0.0,0.0,0.0,0.0,0.0,1.5591460716880754,9419.966241628012,591
06073003109,0.0,0.0,0.0,0.0,0.0,-0.1424777467047868,6327.250179808916,592
06073008202,0.0,0.0,0.0,0.0,0.0,2.434332382523154,8998.226559975703,593
06073008201,0.0,0.0,0.0,0.0,0.0,-0.0043278823116396,10119.173038594243,594
06073008102,0.0,0.0,0.0,0.0,0.0,-0.9065899455858508,11936.578406277516,595
06073008101,0.0,0.0,0.0,0.0,0.0,-0.0222759993845654,11049.911562930109,596
06073008006,0.0,0.0,0.0,0.0,0.0,-0.3724097213670298,10892.550583776625,597
06073008003,0.0,0.0,0.0,0.0,0.0,-0.4069401887661851,12710.372968966954,598
06073008002,0.0,0.0,0.0,0.0,0.0,-0.9254172360063057,11522.428371736118,599
06073007912,0.0,0.0,0.0,0.0,0.0,-0.0028066363250097,11591.02866135369,600
06073007911,0.0,0.0,0.0,0.0,0.0,0.4770036234770701,11758.322955287691,601
06073007910,0.0,0.0,0.0,0.0,0.0,0.255800528933136,11156.795336812631,602
06073007908,0.0,0.0,0.0,0.0,0.0,0.2338093626724554,13191.4722229107,603
06073007907,0.0,0.0,0.0,0.0,0.0,0.3310415734219054,14124.198576945011,604
06073007905,0.0,0.0,0.0,0.0,0.0,0.3555184298434868,12429.528884423175,605
06073007800,0.0,0.0,0.0,0.0,0.0,0.1503857772545698,13040.785449006364,606
